Station,Setup_date,Retrieval_date,Latitude,Longitude,Patch ID,Raw_Parea_d80_km,PatchSize,C_Function,Duration,Human_Ratio,AgAnimal_Ratio,D_2_PA,HMI,VNL_2,P_Area_log,D_2_Core,Canopy,Elev,NPP,Precip
RioTintoSur_2020_8,12/17/2020,1/6/2021,15.4304,-85.4985,543,338,3_Large,2,-1.917228266,-0.183860977,-0.194890231,-0.363661862,-0.474964485,-0.312578387,0.251085047,-0.487409726,0.74009452,0.458305744,-0.486362089,-0.251646819
RP_AG_2020_1,12/12/2020,1/25/2021,15.2106,-85.4595,643,4,1_Small,1,-1.053891108,0.842967661,0.593638402,-0.329678941,-0.022977114,-0.370661465,-1.740294882,-0.005454264,-1.488308416,-0.374865458,-0.215843105,-0.207809226
RP_AG_2020_2,12/12/2020,1/26/2021,15.2249,-85.4659,643,4,1_Small,1,-1.017918727,3.061861729,0.576115543,-0.363661862,-0.044631013,-0.48525138,-1.740294882,-0.163564336,-1.346150633,-0.343403874,0.135451454,-0.153534111
RP_Aukabenk_2019_1,11/2/2019,2/28/2020,15.5204,-84.6249,880,8003,4_VeryLarge,1,1.608065128,-0.441318303,-0.194890231,-0.363661862,-0.809113156,-0.479349887,1.671442536,-0.502083145,-0.227336879,-1.207327545,-1.159016729,2.480896485
RP_Aukabenk_2019_11,11/3/2019,2/28/2020,15.5392,-84.6508,880,8003,4_VeryLarge,1,1.572092746,-0.307031992,-0.194890231,-0.363661862,-0.737147797,-0.512961474,1.671442536,-0.502083145,0.312483559,-1.194605986,-0.942189745,2.44540891
RP_Aukabenk_2019_16,11/3/2019,2/28/2020,15.4956,-84.6208,880,8003,4_VeryLarge,1,1.572092746,0.025862644,-0.194890231,-0.363661862,-0.919337238,-0.455520504,1.671442536,-0.502083145,-0.767536676,-1.208324127,-0.585034997,2.460021441
RP_Aukabenk_2019_17,11/2/2019,2/27/2020,15.5286,-84.635,880,8003,4_VeryLarge,1,1.572092746,-0.240453065,-0.096043337,-0.363661862,-0.807834345,-0.471167914,1.671442536,-0.502083145,0.26181214,-1.183902135,-1.312173554,2.474633972
RP_Aukabenk_2019_18,11/5/2019,12/2/2019,15.5243,-84.6404,880,8003,4_VeryLarge,1,-1.665421595,-0.284839017,-0.194890231,-0.363661862,-0.813275583,-0.532579198,1.671442536,-0.502083145,-0.015932654,-1.176163477,-1.005147178,2.455846432
RP_Aukabenk_2019_6,11/2/2019,2/27/2020,15.5061,-84.6815,880,8003,4_VeryLarge,1,1.572092746,-0.440189847,-0.194890231,-0.363661862,-0.896053686,-0.509887866,1.671442536,-0.502083145,0.63837248,-1.075033719,-0.952801438,2.391133794
RP_Aukabenk_2019_7,11/3/2019,2/28/2020,15.5245,-84.6721,880,8003,4_VeryLarge,1,1.572092746,-0.440189847,-0.194890231,-0.363661862,-0.832387381,-0.525197489,1.671442536,-0.502083145,0.419639075,-1.146019096,-0.903544176,2.412008839
RP_Aukabenk_2019_9,11/1/2019,2/27/2020,15.5108,-84.6552,880,8003,4_VeryLarge,1,1.608065128,-0.375303604,-0.194890231,-0.363661862,-0.896926254,-0.481426808,1.671442536,-0.502083145,0.283799367,-1.179652949,-0.444390466,2.409921334
RP_CBlanco_2017_1,2/21/2017,5/3/2017,15.2505,-84.9695,880,8003,4_VeryLarge,1,-0.082636806,-0.353918561,-0.194890231,-0.363661862,-1.122930189,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.81166361,-0.949317001,1.608319632
RP_CBlanco_2017_16,2/19/2017,7/7/2017,15.2288,-84.963,880,8003,4_VeryLarge,1,2.327512759,-0.347558296,-0.194890231,-0.363661862,-1.117286173,-0.442622409,1.671442536,-0.502083145,0.685632007,-0.877878425,-0.700021403,1.625019667
RP_CBlanco_2017_17,2/20/2017,6/13/2017,15.2413,-84.9595,880,8003,4_VeryLarge,2,1.42820322,1.012173479,-0.194890231,-0.363661862,-1.122145901,-0.504442313,1.671442536,-0.502083145,0.474227782,-0.895114928,-0.523819782,1.641719703
RP_CBlanco_2017_19,2/20/2017,9/5/2017,15.2453,-84.9709,880,8003,4_VeryLarge,1,2.759181338,-0.336096905,-0.194890231,-0.363661862,-1.122930189,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.797598849,-0.403923487,1.591619596
RP_CBlanco_2017_20,2/21/2017,9/5/2017,15.2507,-84.9755,880,8003,4_VeryLarge,1,2.759181338,-0.533604158,-0.194890231,-0.363661862,-1.117708733,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.81166361,-0.949317001,1.497681897
RP_CBlanco_2017_4,2/22/2017,5/8/2017,15.2474,-84.9677,880,8003,4_VeryLarge,1,0.06125272,-0.261758322,-0.194890231,-0.363661862,-1.122930189,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.797598849,-0.523819782,1.608319632
RP_CBlanco_2017_5,2/22/2017,4/10/2017,15.2443,-84.9629,880,8003,4_VeryLarge,2,-0.945973964,-0.40760867,-0.194890231,-0.363661862,-1.127143566,-0.504442313,1.671442536,-0.502083145,0.74135801,-0.895114928,-0.523819782,1.641719703
RP_CBlanco_2017_6,2/22/2017,4/26/2017,15.2485,-84.9731,880,8003,4_VeryLarge,1,-0.370415859,-0.078761384,-0.194890231,-0.363661862,-1.122930189,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.797598849,-0.949317001,1.608319632
RP_CBlanco_2017_7,2/22/2017,7/20/2017,15.2467,-84.9757,880,8003,4_VeryLarge,2,2.687236575,-0.52071436,-0.194890231,-0.363661862,-1.117708733,-0.497894215,1.671442536,-0.502083145,0.928753737,-0.797598849,-0.403923487,1.562394534
RP_CBlanco_2017_8,2/21/2017,5/4/2017,15.2441,-84.973,880,8003,4_VeryLarge,3,-0.046664424,-0.356966188,-0.194890231,-0.363661862,-1.122930189,-0.465069998,1.671442536,-0.502083145,0.928753737,-0.797598849,-0.403923487,1.591619596
RP_Nucleo_2021_1,4/27/2021,10/22/2021,15.4025,-85.1762,880,8003,4_VeryLarge,2,2.759181338,-0.442060042,-0.194890231,-0.363661862,-1.135736369,-0.442859436,1.671442536,-0.502083145,0.503922766,-0.673687822,-0.806455102,1.232568833
RP_Nucleo_2021_3,4/29/2021,6/14/2021,15.4484,-85.0878,880,8003,4_VeryLarge,3,-0.981946345,-0.065321539,-0.194890231,-0.363661862,-1.11485926,-0.456211431,1.671442536,-0.502083145,0.316274654,-0.893874249,-1.072856116,1.737744907
RP_Uhurra_2020_10,10/30/2020,12/13/2020,15.3303,-84.8836,880,8003,4_VeryLarge,2,-1.053891108,-0.396308281,-0.194890231,-0.363661862,-1.136416207,-0.444578478,1.671442536,-0.502083145,0.914474581,-0.950952293,-0.975687851,1.973632908
RP_Uhurra_2020_11,10/30/2020,1/28/2021,15.342,-84.8851,880,8003,4_VeryLarge,1,0.600838444,-0.400242491,-0.194890231,-0.363661862,-1.137135274,-0.498623947,1.671442536,-0.502083145,1.099595713,-0.9849501,-0.361555906,1.992420448
RP_Uhurra_2020_12,10/30/2020,1/28/2021,15.3494,-84.8873,880,8003,4_VeryLarge,1,0.600838444,-0.400242491,-0.194890231,-0.363661862,-1.137135274,-0.509993844,1.671442536,-0.502083145,1.070911521,-0.959547432,-1.008948382,1.990332943
RP_Uhurra_2020_15,10/29/2020,1/27/2021,15.3521,-84.8939,880,8003,4_VeryLarge,1,0.600838444,-0.313689885,-0.194890231,-0.363661862,-1.139346186,-0.486585494,1.671442536,-0.502083145,1.064846144,-0.948041982,-0.546627003,1.992420448
RP_Uhurra_2020_16,10/30/2020,1/27/2021,15.3435,-84.8929,880,8003,4_VeryLarge,1,0.564866062,-0.398297488,-0.194890231,-0.363661862,-1.13900435,-0.486585494,1.671442536,-0.502083145,1.12410992,-0.921103987,-0.361555906,1.933970323
RP_Uhurra_2020_17,10/30/2020,1/27/2021,15.3501,-84.8922,880,8003,4_VeryLarge,1,0.564866062,-0.398297488,-0.194890231,-0.363661862,-1.13900435,-0.486585494,1.671442536,-0.502083145,1.064846144,-0.948041982,-1.008948382,1.992420448
RP_Uhurra_2020_18,10/30/2020,12/26/2020,15.3571,-84.8955,880,8003,4_VeryLarge,1,-0.586250148,-0.436685693,-0.194890231,-0.363661862,-1.139346186,-0.447633913,1.671442536,-0.502083145,1.064846144,-0.959036137,-1.037853367,2.00285797
RP_Uhurra_2020_4,10/30/2020,12/24/2020,15.3351,-84.8784,880,8003,4_VeryLarge,1,-0.658194911,-0.431716165,-0.194890231,-0.363661862,-1.134888412,-0.486189111,1.671442536,-0.502083145,0.917254572,-1.025622136,-0.975687851,1.992420448
RP_Uhurra_2020_5,10/30/2020,12/1/2020,15.3364,-84.8823,880,8003,4_VeryLarge,1,-1.485559687,-0.329918499,-0.194890231,-0.363661862,-1.136689472,-0.486189111,1.671442536,-0.502083145,0.775854882,-0.950952293,-0.975687851,1.992420448
RP_Uhurra_2020_6,10/26/2020,12/4/2020,15.3392,-84.8877,880,8003,4_VeryLarge,2,-1.233753016,-0.37361092,-0.194890231,-0.363661862,-1.136689472,-0.498623947,1.671442536,-0.502083145,0.775854882,-0.9849501,-0.361555906,1.992420448
RP_Uhurra_2020_9,10/30/2020,1/27/2021,15.3332,-84.8824,880,8003,4_VeryLarge,1,0.564866062,-0.398297488,-0.194890231,-0.363661862,-1.136689472,-0.444578478,1.671442536,-0.502083145,0.775854882,-0.950952293,-0.975687851,1.973632908
RP_Wuarska_2021_1,11/11/2021,1/29/2022,15.3111,-85.2945,880,8003,4_VeryLarge,1,0.205142247,0.314090405,0.829864279,-0.363661862,-0.652077159,-0.443590188,1.671442536,-0.502083145,0.696120068,-0.042956663,-1.242247248,0.261879272
RP_Wuarska_2021_10,11/13/2021,1/31/2022,15.3359,-85.2732,880,8003,4_VeryLarge,1,0.205142247,-0.376139233,-0.194890231,-0.363661862,-0.904939895,-0.402478319,1.671442536,-0.493347992,0.885158487,-0.486507019,0.004468316,0.495679768
RP_Wuarska_2021_11,11/13/2021,12/11/2021,15.3422,-85.2771,880,8003,4_VeryLarge,2,-1.629449214,-0.295142898,-0.194890231,-0.363661862,-0.904939895,-0.484012089,1.671442536,-0.502083145,0.885158487,-0.438233491,-0.028158681,0.495679768
RP_Wuarska_2021_3,11/12/2021,12/15/2021,15.3259,-85.2825,880,8003,4_VeryLarge,1,-1.449587306,-0.337295141,-0.194890231,-0.363661862,-0.763439668,-0.478848185,1.671442536,-0.502083145,0.730490746,-0.321486317,-0.78087617,0.401742069
RP_Wuarska_2021_4,11/12/2021,1/22/2022,15.3574,-85.2386,880,8003,4_VeryLarge,1,-0.082636806,-0.463633131,-0.194890231,-0.363661862,-1.109498175,-0.517430492,1.671442536,-0.502083145,0.261685948,-0.587282921,-0.840349167,0.575004937
RP_Wuarska_2021_5,11/12/2021,1/31/2022,15.3413,-85.2578,880,8003,4_VeryLarge,1,0.241114628,-0.378604339,-0.194890231,-0.363661862,-0.993463886,-0.439984889,1.671442536,-0.502083145,0.242352519,-0.498223333,0.336281707,0.63763007
RP_Wuarska_2021_6,11/12/2021,1/30/2022,15.3382,-85.2634,880,8003,4_VeryLarge,1,0.205142247,-0.376139233,-0.194890231,-0.363661862,-0.953600024,-0.439984889,1.671442536,-0.502083145,0.242352519,-0.498223333,-0.213704928,0.662680123
RP_Wuarska_2021_7,11/13/2021,1/30/2022,15.3373,-85.2612,880,8003,4_VeryLarge,1,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.993463886,-0.413342375,1.671442536,-0.502083145,0.242352519,-0.498223333,-0.213704928,0.662680123
RP_Wuarska_2021_8,11/13/2021,1/30/2022,15.3338,-85.2626,880,8003,4_VeryLarge,1,0.169169865,-0.37361092,-0.194890231,-0.363661862,-0.950536773,-0.413342375,1.671442536,-0.502083145,0.56331336,-0.498223333,-0.213704928,0.662680123
SantaBarbara_2019_1,2/16/2019,4/20/2019,14.9085,-88.115,1156,114,3_Large,1,-0.370415859,0.292178353,-0.194890231,-0.363661862,-0.056646425,-0.477126444,-0.236732713,-0.502083145,1.349161711,2.48311946,0.448892362,-0.399859634
SantaBarbara_2019_3,2/17/2019,3/16/2019,14.9472,-88.1307,1156,114,3_Large,1,-1.665421595,0.580687038,-0.194890231,-0.363661862,-0.044968567,-0.416800611,-0.236732713,-0.502083145,1.283200345,2.366122398,0.516680491,-0.472922289
SantaBarbara_2019_4,2/18/2019,4/21/2019,14.8722,-88.1503,1156,114,3_Large,1,-0.40638824,-0.196425065,-0.194890231,-0.363661862,0.02667148,0.209590175,-0.236732713,-0.502083145,-0.337525084,0.812906144,-0.143461854,-0.389422112
SantaBarbara_2019_5,2/17/2019,4/20/2019,14.9079,-88.0975,1156,114,3_Large,1,-0.40638824,2.190751635,-0.194890231,-0.363661862,0.136361557,-0.045748102,-0.236732713,-0.409615734,-0.647113264,1.356427923,-0.025228586,-0.598172555
SantaBarbara_2019_6,2/15/2019,4/18/2019,14.8703,-88.1484,1156,114,3_Large,1,-0.40638824,0.054856693,-0.194890231,-0.363661862,0.016546359,-0.093870607,-0.236732713,-0.502083145,1.248956171,1.626797197,-0.143461854,-0.389422112
SantaBarbaraN_2021_1,7/4/2021,9/19/2021,15.0766,-88.0952,868,30,2_Medium,1,0.133197483,-0.371016935,-0.194890231,3.245040872,0.341441126,-0.222623698,-0.835931092,0.261185676,0.085536688,0.51837637,0.796385717,-0.324709474
SantaBarbaraN_2021_2,7/4/2021,9/19/2021,15.0467,-88.1227,868,30,2_Medium,1,0.133197483,-0.472182319,-0.194890231,2.072268782,0.308500361,0.982551467,-0.835931092,-0.130011185,-1.047176862,-0.126576942,0.646079795,-0.047071385
SantaBarbaraN_2021_3,7/10/2021,9/19/2021,14.9981,-88.1503,1156,114,3_Large,1,-0.082636806,-0.353918561,-0.194890231,0.118067772,0.166305454,-0.078334093,-0.236732713,-0.502083145,-0.222408799,0.626837501,0.788149776,-0.349759528
SantaBarbaraN_2021_4,7/16/2021,9/24/2021,15.0915,-88.1372,868,30,2_Medium,1,-0.118609188,-0.350783859,-0.194890231,3.453017187,0.305356287,-0.255623585,-0.835931092,0.398123897,-0.467425608,0.110870493,0.326778698,-0.199459208
SantaBarbaraN_2021_5,7/16/2021,9/24/2021,15.0861,-88.1261,868,30,2_Medium,1,-0.118609188,-0.350783859,-0.194890231,3.366965024,0.348234994,-0.234408631,-0.835931092,0.333727409,0.515800823,0.357167298,0.189222646,-0.280871881
Texiguat_2017_2V_12,7/18/2017,11/17/2017,15.4453,-87.304,376,1248,4_VeryLarge,1,1.751954654,-0.126395722,-0.194890231,-0.363661862,-0.481351013,-0.364522645,0.837379615,-0.502083145,0.594019449,1.644461188,0.670946001,-0.831973052
Texiguat_2017_2VHS_13,1/11/2017,6/16/2017,15.4451,-87.304,376,1248,4_VeryLarge,1,2.759181338,0.774875576,-0.194890231,-0.363661862,-0.481351013,-0.364522645,0.837379615,-0.502083145,0.594019449,1.644461188,0.670946001,-0.831973052
Texiguat_2017_2VHS_14,1/12/2017,6/15/2017,15.4343,-87.3124,376,1248,4_VeryLarge,2,2.759181338,0.640636895,-0.194890231,-0.363661862,-0.450416922,-0.513608499,0.837379615,-0.502083145,0.248670594,1.397335422,0.357821861,-0.91129822
TexiguatNE_2022_1,3/22/2022,6/8/2022,15.4945,-87.4376,376,1248,4_VeryLarge,1,0.169169865,6.617176447,7.663437857,0.111357608,0.027682055,-0.344412575,0.837379615,-0.502083145,0.437203306,-0.8321296,0.737229487,-1.105436133
TexiguatNE_2022_10,3/24/2022,6/9/2022,15.5316,-87.3301,376,1248,4_VeryLarge,2,0.133197483,0.033644597,-0.194890231,-0.363661862,-0.573586167,-0.322364429,0.837379615,-0.502083145,0.260927854,-0.298654552,-0.651793634,-1.172236275
TexiguatNE_2022_11,3/24/2022,6/9/2022,15.5216,-87.3397,376,1248,4_VeryLarge,1,0.133197483,1.14646381,-0.194890231,-0.363661862,-0.602622477,-0.314000247,0.837379615,-0.502083145,1.065983129,-0.427952856,-0.623205416,-1.424824311
TexiguatNE_2022_12,3/24/2022,5/30/2022,15.517,-87.3322,376,1248,4_VeryLarge,1,-0.226526332,0.93809332,-0.194890231,-0.363661862,-0.602622477,-0.46009538,0.837379615,-0.502083145,1.065983129,-0.038190457,-1.226250516,-1.462399391
TexiguatNE_2022_13,4/1/2022,6/9/2022,15.5223,-87.3199,376,1248,4_VeryLarge,1,-0.154581569,0.555599327,-0.194890231,-0.363661862,-0.601736171,-0.350551394,0.837379615,-0.502083145,0.302374701,0.089399239,-0.6243141,-1.165973761
TexiguatNE_2022_14,4/1/2022,4/30/2022,15.515,-87.3244,376,1248,4_VeryLarge,1,-1.593476832,1.575544573,0.203905859,-0.363661862,-0.600532909,-0.392811391,0.837379615,-0.502083145,1.189439385,0.261905778,-1.310510528,-1.230686399
TexiguatNE_2022_15,4/1/2022,6/9/2022,15.5063,-87.3233,376,1248,4_VeryLarge,1,-0.154581569,-0.460452999,-0.194890231,-0.363661862,-0.610271791,-0.315483342,0.837379615,-0.502083145,1.098458416,0.487694786,-0.788795344,-1.26408647
TexiguatNE_2022_16,4/1/2022,6/9/2022,15.5021,-87.3272,376,1248,4_VeryLarge,2,-0.154581569,0.442704624,-0.194890231,-0.363661862,-0.606959911,-0.315483342,0.837379615,-0.502083145,1.015817418,0.487694786,-0.224791771,-1.26408647
TexiguatNE_2022_2,3/22/2022,6/8/2022,15.4895,-87.4298,376,1248,4_VeryLarge,1,0.169169865,6.317571274,8.404789563,-0.154644871,-0.028908911,-0.308618929,0.837379615,-0.502083145,0.6596013,-0.530405637,0.362177406,-1.322536594
TexiguatNE_2022_3,3/22/2022,6/8/2022,15.4914,-87.4182,376,1248,4_VeryLarge,1,0.169169865,6.617176447,8.849600587,-0.19811998,-0.13594162,-0.294981806,0.837379615,-0.502083145,0.749318779,-0.272229317,-0.452626407,-1.364286683
TexiguatNE_2022_4,3/22/2022,6/8/2022,15.4916,-86.4792,303,176,3_Large,1,0.169169865,3.021914373,1.436083523,1.94256094,1.022949112,-0.088339468,-0.041809126,-0.407673476,-2.372466839,-1.019142907,0.118979572,-1.322536594
TexiguatNE_2022_5,3/23/2022,6/8/2022,15.4836,-87.4532,376,1248,4_VeryLarge,1,0.133197483,-0.472182319,-0.194890231,0.143714965,0.081324407,-0.398306304,0.837379615,-0.502083145,0.078207509,-0.018537635,0.589536892,-1.368461691
TexiguatNE_2022_6,3/23/2022,5/22/2022,15.4872,-87.4588,376,1248,4_VeryLarge,2,-0.478333003,-0.443518793,-0.194890231,0.374689893,0.116037134,-0.389000253,0.837379615,-0.482466087,-0.41182611,-0.018537635,0.220978534,-1.368461691
TexiguatNE_2022_7,3/23/2022,6/8/2022,15.479,-87.4596,376,1248,4_VeryLarge,1,0.133197483,-0.472182319,-0.194890231,0.258948523,0.081324407,-0.402825942,0.837379615,-0.473132087,0.078207509,0.180365338,0.748474714,-1.345499143
TexiguatNE_2022_8,3/23/2022,6/7/2022,15.4801,-87.4453,376,1248,4_VeryLarge,1,0.097225102,-0.060865169,0.109454153,-0.130883515,0.030984356,-0.398306304,0.837379615,-0.483132939,-0.64761866,-0.042403511,0.530459854,-1.374724205
TexiguatNE_2022_9,3/24/2022,5/31/2022,15.5347,-87.3379,376,1248,4_VeryLarge,1,-0.190553951,-0.000573106,-0.194890231,-0.173410924,-0.530269763,-0.351688126,0.837379615,-0.502083145,0.629400919,-0.393992585,0.04240116,-1.172236275
Yoro_2017_1,8/29/2017,10/9/2017,15.0471,-87.0901,1138,283,3_Large,2,-1.161808253,-0.383354177,-0.194890231,-0.363661862,-0.214405712,-0.302384027,0.171371978,-0.502083145,0.649618947,1.67318015,1.35674647,-0.723422821
Yoro_2017_12,8/26/2017,10/14/2017,15.0375,-87.0884,1138,283,3_Large,1,-0.874029201,-0.096425182,-0.194890231,-0.363661862,-0.232957812,-0.329957255,0.171371978,-0.502083145,0.463739721,1.851902877,0.853720537,-0.6190476
Yoro_2017_3,8/28/2017,10/23/2017,15.0276,-87.1049,1138,283,3_Large,1,-0.62222253,-0.016938095,-0.194890231,-0.363661862,-0.219395137,-0.423124698,0.171371978,-0.502083145,1.027190078,2.130169875,0.946374873,-0.598172555
Yoro_2017_4,8/24/2017,10/1/2017,14.9878,-87.1278,1138,283,3_Large,1,-1.269725398,0.24662435,0.718142923,-0.363661862,-0.147226396,-0.439931391,0.171371978,-0.471580642,0.220744496,1.483613268,1.286265821,-0.93008576
Yoro_2017_5,8/22/2017,10/17/2017,15.0548,-87.0743,1138,283,3_Large,1,-0.62222253,-0.295142898,-0.194890231,-0.363661862,-0.20826333,-0.364758592,0.171371978,-0.502083145,0.44958707,1.650296257,1.212142353,-0.738035352
Yoro_2017_6,8/22/2017,10/10/2017,15.0558,-87.0853,1138,283,3_Large,1,-0.874029201,-0.414373528,-0.194890231,-0.363661862,-0.209939939,-0.343352793,0.171371978,-0.487084072,0.350013431,1.679120627,1.186246654,-0.748472874
Yoro_2017_8,8/17/2017,10/26/2017,15.011,-87.1369,1138,283,3_Large,1,-0.118609188,-0.350783859,-0.194890231,-0.363661862,-0.181784137,-0.403395717,0.171371978,-0.469111672,0.647344353,1.252748934,1.253163674,-0.942610787
Yoro_2017_9,8/20/2017,10/13/2017,15.0526,-87.1066,1138,283,3_Large,1,-0.694167293,-0.284839017,-0.194890231,-0.236208869,-0.202170929,-0.347843942,0.171371978,-0.456291057,-1.434983512,1.322731939,0.913668684,-0.806922999
